record_id,name_code,reference_type,reference_id,reference_code,database_id
33906,6b6530be-4e71-49b4-8c01-a5dadc660266,TaxAccRef,1881,77494add-0c02-4d45-b400-28a183e70236,42
32921,70cedc90-d501-4e52-9d0c-f77aa6831874,NomRef,3561,2916074c-7676-471b-b304-0f11a46480f9,25
35275,4b878c63-6816-4860-bdb1-2ca9909e4c2e,TaxAccRef,1681,c1477431-e8f4-42ae-98e7-0ee8188689a2,42
29550,6e3cb8d8-9e83-43e6-9905-77de8ce4de5c,NomRef,2146,feb522f0-022d-4720-ae3a-24903abb4d0f,42
33334,9bc82866-8bd9-4ae1-8f97-a0e15ddcf3a3,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
32589,dff708fa-af36-40c8-8ee4-2383c3053cdd,NomRef,4048,3a407667-2ce6-4410-bec3-71bb3fef1d8c,25
25809,dda37c5b-ce50-4f86-aef2-6edda8dd4ed2,NomRef,911,f08cff18-1448-45b2-941f-9a336a952ff6,48
37397,adfa8ebc-ab07-4475-b435-0e29211b55b3,TaxAccRef,2098,285338b2-bfb4-4ee1-adbd-12a28707d1e0,42
33787,f6de450d-7790-47c2-9c53-51b1ccf7ba0a,TaxAccRef,1538,82d9fa0a-0582-498f-80b9-54935e676b4e,42
35179,e64d524f-ec62-4c51-8158-cde18084fa14,TaxAccRef,2345,c0ae1e96-7e3b-4af7-a459-db655e440135,42
27238,892315cb-88f5-42c4-96e0-ff803b3ef1e9,NomRef,1825,0249dcf9-b34b-4f48-b6f2-3245f0eabb5b,42
26309,8cacd708-7ee2-4845-8bf4-6f59f76c2780,NomRef,1293,364c2707-d1d0-4c2d-9e82-4b3d80894876,48
28955,1653a4a9-99df-48de-9e75-ce8d067b18f7,NomRef,1638,dd7b59fb-777e-4fae-a0eb-2bed410b4263,42
27036,f797bfae-3128-496a-8653-15f6629c1c2e,NomRef,1568,7207c436-2726-48ea-a445-2604d1e601a2,42
37810,532cab6d-09b2-44a9-a8e7-f0c1e870c2af,TaxAccRef,2406,356ef625-d1c2-4a16-b1cc-ecbfb2f6b6d2,42
35542,f20cd0af-c920-49b4-b21a-63f68ccdcbea,TaxAccRef,1669,46ab0f6f-172c-4952-beed-176565195804,42
35568,bab3d901-05b8-4643-8644-39934d31c5fb,TaxAccRef,1638,dd7b59fb-777e-4fae-a0eb-2bed410b4263,42
27479,6ad6bee6-f10d-4286-af58-009888945ef0,NomRef,1739,c038079a-3a30-48e2-9fa5-ef33f732fa98,42
33420,b6b0ad28-866b-468c-ba90-af4d1156f965,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
32871,71b80318-ac0a-480d-9cc3-6a1deaf0b88a,NomRef,4210,270b13cc-7489-431e-9dec-f0003a3d953a,25
28110,656a588d-a517-4baf-9e86-b521272e4efd,NomRef,2026,0531e1d0-8146-414e-bb67-6dfb233bd28e,42
32522,1b8ef51f-35be-477a-843d-904aba0dbc64,NomRef,4004,60cd4137-816c-440e-814e-b9d0daf48ede,25
27403,a1c15ad5-970e-4531-9f21-cfdab9c43fe7,NomRef,1891,5ebfed7a-9123-4380-b074-dcc884e6e9e8,42
30761,d37c8904-b359-4b48-916e-c8c55fbaafdd,NomRef,2879,96a8ba55-a337-4804-8b8d-74e88f94694d,42
26946,eee50e48-0673-4cf4-8ee1-cb9845933bcb,NomRef,1714,f0a025ca-ee01-439c-9168-74605fb4b730,42
29764,bb216709-c2c7-4413-93ff-2289a79f1800,NomRef,2068,8b96193d-3d48-4c91-a828-7b2b6b735486,42
30263,fc9af652-da4f-4528-8f09-a4544f711132,NomRef,2649,a6018c93-0140-483b-b8e4-e3a230465527,42
27489,5f2e2c4e-d621-4e6d-a908-65feb80d4863,NomRef,1860,bb62899f-3b01-4fd1-a871-60f6e5221ed7,42
27451,b760c93b-427a-4536-b7c1-38110db11fc8,NomRef,1740,84b9262e-1abd-4638-ac90-8b018a8cf61e,42
36757,e9df0e5b-76fd-4cbd-ae5b-e226e8fe142f,TaxAccRef,2676,ab61fc69-864e-421c-a6e3-63de5e0fb9dd,42
34687,0efebf0b-6ecb-43bd-8722-b21bb483b7bf,TaxAccRef,1511,435acb97-bf66-48e0-a7c2-2ea4719236bd,42
27509,b2c4bd1f-3ac7-43f9-99d1-c224c38c692a,NomRef,1571,28ce2fed-fa6f-4472-87f5-8822682d3417,42
28142,3fed3b5f-c647-4a14-851f-97d6b275c788,NomRef,2171,4c488ecb-ee0c-4253-b339-e01c1ba9bc91,42
34445,dcba32fb-56eb-427f-9bea-8d0a497d6632,TaxAccRef,1759,108ec4b9-224c-4cc3-b4eb-ca7c96fedeae,42
34762,10f894bd-0e52-420d-b278-02d20c38d489,TaxAccRef,1940,771e4785-e52c-4abc-86fb-ac96df33033c,42
32773,28d64945-4e89-4b28-829f-27415337cc52,NomRef,4151,6cc6ec54-5a4a-44ab-96ab-6c66f69c83ef,25
36190,386ca8fe-9445-499d-86bd-f52b3e83d5db,TaxAccRef,2098,285338b2-bfb4-4ee1-adbd-12a28707d1e0,42
36058,74b83349-ca15-4067-a369-3ae7659c3568,TaxAccRef,1786,d3e724be-e37a-428a-a1f7-24588983f986,42
25234,604f19e0-9de2-4800-94b9-a3e5132f1db2,NomRef,453,8cdec827-7a53-4642-aa80-087e0fc6f454,48
25084,a132b621-fd76-4477-8ada-c0190b62237a,NomRef,326,63a5a6fe-b3cc-4ecb-9ebf-7a8e13937bd1,48
29420,98108ff0-cb54-49b5-945c-389fe5ee53b1,NomRef,2553,5202f0a1-8b75-4f12-b296-e29514beb672,42
33178,ab07cb3e-9301-4981-9e6d-692a9daeb73e,TaxAccRef,1561,2c92f185-efa9-4543-a2dd-a407604fba34,42
26368,125a079d-71ea-4b08-b322-c0a54a03fff1,NomRef,1339,939ec97b-8d58-45a3-867a-78c92861b0c1,48
31125,b2ee2a3d-30b7-49b7-ae71-8909124ecfbb,NomRef,1488,f3be237a-650f-423e-8ef7-e36004ba6b5c,42
25718,c7c30ee5-935f-40ec-bf61-9d763947cdac,NomRef,841,f3aae645-7563-4e40-a1ba-5c7c42247a38,48
34987,2c7ebea1-a57c-47cd-b595-39c9a4531e6e,TaxAccRef,2289,47bbcb87-97b3-4412-9783-96a1e949c370,42
29893,bce7e578-998e-45e6-a845-b35d91dcb88f,NomRef,2112,aacb58dd-4de0-4425-b75f-777b74079418,42
26829,f699e1b8-1823-4ac6-9a67-a899ce4e90fd,NomRef,1538,82d9fa0a-0582-498f-80b9-54935e676b4e,42
35712,624339eb-6df5-4d9e-8c04-e9681d7fe4fa,TaxAccRef,1917,d114a180-8fb0-41b7-a66a-d8131ba75a15,42
29391,3f524849-fb5b-41c3-933c-9c956cb01f3e,NomRef,2187,0d164062-c77f-4515-8cbf-0ddd4e6754d5,42
34888,de18d667-39d5-48f3-a1c5-e9aedd74b89d,TaxAccRef,2228,017fe387-8730-454a-9e8c-7e16f850b1ff,42
27351,5f773ad9-5102-4579-b99d-ecf535a4e592,NomRef,1865,0467ea57-417f-4f44-8683-c9976d4759e9,42
29277,b25bfabf-bac6-41a7-871c-49fd17d5cdae,NomRef,1542,9f7cf7d3-d48c-4c4d-8ab6-e970fdfef5ce,42
33602,33496f60-c510-4471-9103-37e2886ac3a1,TaxAccRef,1757,932a5a0b-860a-4052-b2a3-ef04ae5eb907,42
32632,e6793583-44fe-43f0-a284-e3e4ea21df7a,NomRef,4072,b75faf93-535f-42dc-a15c-ed02de06d9a4,25
25066,1dc21e5f-5480-4bcd-afb5-f211590f8034,NomRef,305,3dbc7bb8-7aa7-41ac-b1a6-d81e457095ac,48
36686,fc65c362-d6d6-424d-85bd-5bb15cf79490,TaxAccRef,2257,9b02dea5-9b97-4451-95b1-36f6019eb981,42
28780,cb4154c8-4b02-4157-b2ed-b4430e705c8d,NomRef,2250,0e9d4e8e-db3d-41a3-9b17-60d6e28782af,42
27966,5bdd13cb-e8c2-4b96-ba7c-e2409df6f8e0,NomRef,1892,576eabb5-e7e5-48eb-85b1-3adafdd8b4c4,42
35139,6b40ff66-f9b7-41f0-b223-77b0dbae8a13,TaxAccRef,2249,9727509d-8d18-482e-ac28-1f504d1cf859,42
26212,0e78b52e-92f2-4351-adb4-1fa08d0e844d,NomRef,657,645b67d0-20dc-4bdd-83cc-11e81b80c3a6,48
31858,05893627-62e6-45ef-99f4-f97fa867efa2,NomRef,3460,80fbd1ac-b8dd-4118-8301-ef9feb051dd1,25
38143,e716445b-6a72-43e2-b923-d938860e63fe,TaxAccRef,1940,771e4785-e52c-4abc-86fb-ac96df33033c,42
30005,c5c45d5c-398a-41da-b8b5-d79908ca3029,NomRef,2078,fd70bfed-1846-4724-948d-19f8e56d5c9e,42
36133,ab017ed9-5773-49eb-8c6f-fb239776e514,TaxAccRef,2098,285338b2-bfb4-4ee1-adbd-12a28707d1e0,42
37477,d14f329c-f8a1-47e7-b0a6-182bf2fb8c05,TaxAccRef,2629,42454a4f-10d7-4300-9944-2b6da6f614d8,42
36063,e009f083-dc51-4573-ba7d-4df41541f725,TaxAccRef,2098,285338b2-bfb4-4ee1-adbd-12a28707d1e0,42
25396,b29f9ee6-2850-4e66-b72a-6e6cbf01515e,NomRef,591,8e5a7f2b-e6b5-4021-a277-180e8f305d25,48
32743,b6e8dde1-5ff8-4a00-8bdd-205fe2d2f4bf,NomRef,3748,0d899db4-d33d-4e3f-bc55-0b8ab76d134c,25
34146,4562297e-f251-486c-8a0e-a14884cab2fa,TaxAccRef,1697,0803cee5-e1e5-4068-9824-4a4e7d5362f2,42
26566,cf7655dc-1737-4d10-92f2-fec272e033ec,NomRef,36,eaf4b13a-3a25-4fcc-832c-d0e3384df61a,48
24859,4ab99ea5-666d-4e0d-814e-189fd7896a88,NomRef,65,d58131b8-5a6d-45f2-9f7f-dfc82c37eed8,48
24721,4da5c5cd-ac8f-4f9f-bb1d-6110b5000f8f,NomRef,4,fe4bbd8e-3fc6-4477-9afa-b8612084573a,48
29170,615aaa1d-ca9a-4086-97e4-37778ef017fe,NomRef,1632,f78d3117-7942-4dc7-82ab-da66f34314bb,42
30518,f72bfb51-d59f-4230-99e2-27c4417cbd87,NomRef,1488,f3be237a-650f-423e-8ef7-e36004ba6b5c,42
27498,87fa30e1-fae4-4dcd-b341-f6c36e117893,NomRef,1894,a10f243d-9402-4559-a98e-dc80868480fb,42
33521,e672777d-7d65-4a24-9f8c-7a1ee6677509,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
36975,86721139-7645-41b2-a4ab-e7009fdf5d40,TaxAccRef,1730,57322c0e-f1a8-4e50-befc-f0cadb033c57,42
25608,5bbf5a76-dd5d-4582-8127-f0838eb8e300,NomRef,768,840fb20d-312c-465d-bb5e-cdd6f4c77c05,48
34728,85dae376-c34f-4c6e-9897-6d22fde6bac8,TaxAccRef,1523,42705dcb-6bf7-44b7-9a70-bb01fd5bb626,42
24740,66fde9f7-9d08-46ee-8fd3-f354c81d1f69,NomRef,18,7f45f324-c016-406a-b65b-fadcb400ec11,48
27865,1a62c43b-f325-4461-8308-d82609cc14bd,NomRef,1523,42705dcb-6bf7-44b7-9a70-bb01fd5bb626,42
35483,cc4c1624-b25e-44c7-998a-2303244cb900,TaxAccRef,2455,d170d096-7b43-4b5c-ab1a-e13994ae764c,42
35476,af2099a8-e9e4-42d7-b642-4f519c0d695c,TaxAccRef,2451,9fb830bd-087a-4f6b-9188-260da7e0f1de,42
34992,805c6e2b-68fc-41f4-9fd4-821d2e8863e5,TaxAccRef,1786,d3e724be-e37a-428a-a1f7-24588983f986,42
25690,b8a2deab-01c8-4853-9031-c730a28fc843,NomRef,831,e6a98f18-c317-4638-a175-b86a634a4d89,48
26574,f2405ce9-905f-418d-90ad-d8823bc88ce7,NomRef,1484,6be98c95-5f70-4b33-8bcd-225a62e55a32,48
29557,7b6db05c-d800-460c-9160-050501e1df23,NomRef,1609,750da197-3cab-42a0-ad4c-c5f734b492f9,42
27832,8715d06d-10f9-4b6b-aec6-6f4beb283093,NomRef,2026,0531e1d0-8146-414e-bb67-6dfb233bd28e,42
27004,6af01c5b-bb16-46c2-b4b3-5f759a3ea709,NomRef,1736,7a63f351-81e9-44b8-b825-fa696488b8ed,42
30250,15c0bc79-81bd-4eb3-b9bb-00a079a3c62e,NomRef,2687,1809a107-7207-477b-adab-9b34f17a3430,42
37013,baf0aa92-0016-4de1-accc-e8e4e69fb57f,TaxAccRef,2794,86b1145d-3733-4cf8-bcab-6f2b43db236b,42
31353,b2357733-1e7a-45eb-8ed6-d4025558c5ca,NomRef,2487,86cbe96f-4eb4-4ac9-9bf6-0d0f17d3a4ee,25
33480,fe1e13f9-fee6-48b3-ab95-0c6030b68907,TaxAccRef,1724,912f2d5e-86b1-4001-be8a-e4005d52d052,42
37334,728c9ba2-a85e-4d52-9351-2c1a639e84e2,TaxAccRef,2860,b7bc0171-08ac-4377-95e8-c9aec54690e9,42
26931,990901dc-2681-475b-96e5-150d2ac17818,NomRef,1708,e60091b7-c709-4b86-bd50-dbd0fa15a953,42
31206,6ea6a84f-8291-47db-b81c-a2ea0cd347e1,NomRef,2290,a9986138-9ffb-4610-9c6d-04ae740d7bd8,42
26873,262fff01-c9ce-4d05-887f-8f8237b575b0,NomRef,1590,03827699-126e-4bee-bf06-7d0615b82819,42
25670,fd7fcd3f-f191-4794-90de-8aa1fb8bcb1b,NomRef,816,401f9550-92c6-4d94-8cde-0c4948ffb465,48
26669,2b519666-e2f0-4602-9f23-4ed0abd160dd,NomRef,1552,a233ad20-4a3f-4842-95c9-c5af000de518,42
33780,9f1db263-99ef-4eb1-811f-357036ff4746,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
29460,7207f9cb-ccda-44e5-b6bc-055db822c2f6,NomRef,2026,0531e1d0-8146-414e-bb67-6dfb233bd28e,42
37083,7ebab82f-ad09-4816-a0af-083d33c19b01,TaxAccRef,2759,5b6c1a92-60c5-4e69-aefa-29808136105b,42
30315,20faddc7-6036-47cb-9be3-df5952c79717,NomRef,2766,b65fc833-7461-4b07-a656-0597dd188833,42
37587,ace7d855-c78f-426c-b0e4-c103db7c405c,TaxAccRef,2760,9c56b416-8e90-44a5-984a-67ef572d9b34,42
25616,1e35a260-4457-4852-85c1-11b4328603c3,NomRef,774,a123077d-ead2-4db5-902a-17ea249d12fe,48
32919,4e4e77bc-901f-4b01-8c66-6ba8e76a759f,NomRef,4243,b902f9df-bc4b-43ab-bc3e-15ea76f77b56,25
37292,92b5c09d-fa84-447a-9ffd-89e8ed7a19eb,TaxAccRef,2387,3c2266e5-3b94-42ee-8d19-2c56713fed98,42
36265,c98a1139-2c84-4ec0-88b9-7a9b522691b3,TaxAccRef,2283,f169f5bb-71c6-420c-8a5c-465cefbc36d7,42
33317,d3dcdca5-4829-46d5-a2be-983c32f0ae98,TaxAccRef,1521,88fe9362-2f97-412d-9a47-82ddfe4082c2,42
32302,db730407-2adc-49bc-8bfb-6167aaae1f69,NomRef,3847,4b11f516-6f0b-4072-bcab-f92cc030ff36,25
29910,39be9bdd-d506-41bf-a7be-7527732beb76,NomRef,1511,435acb97-bf66-48e0-a7c2-2ea4719236bd,42
36788,45978163-f4cd-40b5-a13f-fbc213681f36,TaxAccRef,2681,0905af68-8f76-48f1-966a-8a693405d5d6,42
26400,90872b78-7efc-47ac-a786-4dfc68472ddb,NomRef,877,7acc16e7-9897-439e-8f23-4e6e27c6de29,48
37515,d37c8904-b359-4b48-916e-c8c55fbaafdd,TaxAccRef,2655,a978d99b-ffcc-4043-b42e-91ef031b5f20,42
29686,68c6d6f2-e60a-4c57-aade-25e14e799c60,NomRef,2594,37d425ba-442c-45d6-bb50-84dc26941e3f,42
27699,36acfa7e-f335-46bf-9d9b-326361c052fb,NomRef,1735,e9b80cd6-6d2a-42e5-8747-ec477ddfab9e,42
32923,90b15dbb-53e8-4b96-9262-dcfd5e992bdd,NomRef,4245,2f5b43a7-2f33-45f9-ad0b-ab02e318a213,25
29618,e72b43fc-636b-4456-aece-440e5a531ab4,NomRef,2584,80458823-5e8b-4210-b48f-025fadddadf2,42
26202,65d16cd8-fde7-418e-96d5-ba2431486897,NomRef,1209,707382fb-356b-4db4-8b88-8314aa625293,48
34297,2d419512-962b-496d-bc1b-edccdfe6aaa3,TaxAccRef,1910,7f0b4e42-e4cf-4b32-9732-5d77b461b39b,42
36989,92e9f57d-093a-453b-8d31-465fd7a6b534,TaxAccRef,1711,acfdba8c-1009-457a-a67d-1f6bde1195a8,42
28124,e88fc0b8-e029-45ac-b115-47f1531bbd15,NomRef,1542,9f7cf7d3-d48c-4c4d-8ab6-e970fdfef5ce,42
24975,bcd99aeb-b2cc-457d-9900-d735c7f75abd,NomRef,229,c9f088d4-31e4-477f-a987-d095ac8d198f,48
28762,2045707a-d879-498b-8abc-06818b08bb4e,NomRef,2376,2474d057-b8b2-4512-9e46-dbb435bc19ca,42
30943,ae564358-a880-4ab0-bb24-d757ce4561d8,NomRef,2882,5d565f57-d700-4e6e-b7be-e1e10151d59b,42
28600,6dc649d9-1d77-4e02-8557-a1c3cced54c8,NomRef,1601,cce209af-77a7-430a-958b-a7764dc9e523,42
33967,7e4bcd1c-6a0f-428c-881b-47e48704a31c,TaxAccRef,1784,8090dfb0-a898-4c65-a1ec-e53abd6144d9,42
36834,50f5f6ae-3419-4c40-850a-eedda42ff4c6,TaxAccRef,2711,bdcdc91b-d7fa-448d-a3d9-055ec3bd192e,42
29452,9dddeb30-9ace-4295-8952-d83543a09d6f,NomRef,2162,07db098c-7248-41c8-a910-d20d95d704b3,42
31480,d50a4097-9955-403f-b339-13cc9943cb3d,NomRef,3107,693ac5f3-68b6-423c-97d3-d2147e3d5d1f,25
30254,2c850096-c6b2-4538-a075-920fc56195af,NomRef,1820,c3b13fac-6665-4a94-be3a-89b9b3d28364,42
38118,d58cd16d-94de-4bb3-9d2c-3f80b4d3ec2e,TaxAccRef,1527,573f3fcc-97cc-479a-a108-df0f168c23e5,42
32750,66d7f798-dc9c-4ac1-b4c2-141e52702e3c,NomRef,4014,7621b8ae-44d7-42f2-8b96-4d54db56e735,25
28429,a2c32a83-a9aa-40e6-b492-3bba019e8229,NomRef,1723,a56def9a-4bd3-45a6-9b43-036b33507124,42
32553,4350b723-890e-42df-bc31-b3bb3b6642d7,NomRef,4015,d9a5097d-b4c3-429e-b9a8-fe9d39b4bddc,25
33405,d8e37012-cfcd-40c9-9408-9989a9fbb48d,TaxAccRef,1680,4b52bdf6-1a9b-468e-b8e2-95faf41deba5,42
35370,c2fc4396-d4e6-4343-b80e-3fef6189aebe,TaxAccRef,2411,9d340e63-6969-4e34-a0d0-30361ae22646,42
26923,fc007cef-ca30-4df5-abcb-3d83efee06c0,NomRef,1587,0cae7d33-f638-414d-8b4b-03a650a3f49e,42
34746,3e075b47-63d0-43ec-ab18-e56aae784b4e,TaxAccRef,1523,42705dcb-6bf7-44b7-9a70-bb01fd5bb626,42
31790,ee6edc25-606b-4f79-8d5a-4bec21bfcd8f,NomRef,3394,ac42a567-d18b-4382-bc97-3b7d6b60daba,25
37948,d10d01a3-7688-4505-9912-e58bdc9b3aee,TaxAccRef,2433,c4b2a836-cf6d-4d22-b065-bc621197def8,42
34018,c5478ecd-ae9f-4791-bd0c-9cfcc6edee00,TaxAccRef,1916,58928cd3-503b-4d72-be0c-ea7c69fa2209,42
35917,fb61cad3-78d5-42b3-a180-ff46f3907f4e,TaxAccRef,2085,f0efc168-626c-4f8b-b0d0-42aa26c9c799,42
37167,62ddabd2-d57a-4f8d-ab16-f5d52cea8303,TaxAccRef,2258,7fa238ad-2598-4301-8423-646b89d62dd7,42
26070,3563519e-0bbf-4659-bce4-c7e9a2e54b24,NomRef,1098,18e1fce6-5aac-4f36-9524-1bc8f0eba1b0,48
36040,e60ea800-3c2b-47c7-be63-77793a180bb9,TaxAccRef,2538,8e4715e2-bf25-4424-b32d-6421bd61110c,42
29834,e5a36300-77d6-4bdd-bd31-6df088ced537,NomRef,2168,409b6a53-e72e-4b60-bf82-f62c2eff6424,42
25280,8c8ccfe5-db83-4437-96d4-42e76dd68c07,NomRef,492,9d074c49-c8e5-45c6-b1a4-77683697d6ae,48
33535,a81514c9-9160-429c-ab94-1e1c76abaaa1,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
37531,c65882aa-457d-4d84-bbc9-9428acc71d27,TaxAccRef,2433,c4b2a836-cf6d-4d22-b065-bc621197def8,42
31697,7b1fec9e-4901-460e-9ab4-995afb77de60,NomRef,3308,eb1389a8-a8c5-4a56-8c91-4449d97a429d,25
34057,9ceb8c4c-c9ff-4ad8-b24c-baba3b20f4b1,TaxAccRef,1521,88fe9362-2f97-412d-9a47-82ddfe4082c2,42
32247,58178e27-1644-428e-bb7b-364a5cd1d83f,NomRef,3805,8bebef3b-d0e5-4b96-bd63-7a59fd83e73a,25
32297,fff07b5c-8736-4019-9a3f-f6fa73d29f4f,NomRef,3748,0d899db4-d33d-4e3f-bc55-0b8ab76d134c,25
26957,ff3329d1-10b4-4f2f-9b8f-65f5c3f9ec3e,NomRef,1493,b6413de5-216c-4f31-b389-b9e650c854f3,42
29225,9f7d3a70-c81c-4ad5-9105-01a181d5c1b1,NomRef,1580,3c80b486-1e19-4053-8805-80e5baaaaae2,42
28895,15d3c2a3-bb98-44ff-9e92-a74baddb2462,NomRef,1646,bd55eb78-dcc9-460f-b861-d17114e307f1,42
25464,1456e887-6670-44f0-b306-28acb224998d,NomRef,652,bf7bb24a-6c8e-4c59-882c-ec1c0c84061b,48
32515,92312cd5-ea24-4dd2-9c46-3c4689b48079,NomRef,3998,176b2fc4-fa6b-48c9-84a3-21939eac8b8f,25
34693,b8764690-b775-4304-a815-e16006187e56,TaxAccRef,1940,771e4785-e52c-4abc-86fb-ac96df33033c,42
31420,c47b47a1-67f3-4eea-9717-b7d45f23cc21,NomRef,3053,a709e4de-31fa-48db-9f23-bfb83e6ecd1e,25
34576,4115f2a1-2dda-4c70-ada7-5c7a980b7908,TaxAccRef,2137,3741be6c-146f-4777-a010-69b270d2b9b6,42
29703,be0ec169-6e07-421c-b18f-a09a6955bd87,NomRef,2118,18fc20a2-652b-4b9f-86f0-86d66b01e043,42
36443,067ef272-5650-447c-86ab-f0da50bcfa75,TaxAccRef,1940,771e4785-e52c-4abc-86fb-ac96df33033c,42
29056,c3f186a1-514e-4454-8a68-85739e4a9a0a,NomRef,1827,25fabc90-85f2-4f8c-91df-4b01492ad874,42
28292,6df5046d-c7f7-48c1-9098-7a12c7c3a1e4,NomRef,2210,a4eb1740-b50e-4154-a0ca-39fcec734f7b,42
37082,73e4a3aa-8576-46a8-bb36-e3d7b65c5fb4,TaxAccRef,2358,2f6ebb3f-a1a2-473a-9975-af0e251ca636,42
37908,0c2ec813-8d52-4cf7-afd2-d163b78bc951,TaxAccRef,2958,7ed90248-b284-4282-9759-158bde17a3cb,42
33337,2ecd0bdf-5c9f-40a3-aebc-06a23dc58375,TaxAccRef,1487,c96195d5-2193-4a7d-89d6-6ab024376e63,42
34025,7b918406-857e-4fbc-b8cf-843e0c81df3c,TaxAccRef,1916,58928cd3-503b-4d72-be0c-ea7c69fa2209,42
26676,942c0023-f820-4d2e-810d-f4f4d59b6df8,NomRef,1575,3591cd4a-de4e-4430-893e-9e95be72676a,42
32358,369d91e1-c019-457d-9794-ad4edf9ade87,NomRef,3176,7ba8dc25-184e-4ee2-9a09-55ef179896fb,25
25552,69c5ae0f-9d82-4e9d-911f-391cbe1e0dc3,NomRef,722,2af0185a-3cff-4741-a29f-ad153be00cbe,48
27396,f1011632-d401-4301-820f-659dd79f9510,NomRef,1860,bb62899f-3b01-4fd1-a871-60f6e5221ed7,42
36521,b1774fab-9997-4e6e-8abb-7b01bbfd3d75,TaxAccRef,2621,73bb4568-494b-452c-b788-66fda31e7d98,42
30880,f33d84d8-b3b5-4b4d-9738-63ee9df907a5,NomRef,2910,c74cb256-6889-454d-89d3-f57d7800bde5,42
31681,95516df4-3e07-429c-9665-d361a9437862,NomRef,3292,ba315eb5-b7af-4af9-ad66-4199a201bf85,25
33282,42d517a4-04c1-4387-9ba8-42204362ab48,TaxAccRef,1626,b828c955-9c2c-417b-97b2-a903ba21f25b,42
30470,5db28ec4-80fe-435d-99d9-92be0034dbee,NomRef,1727,b5447899-3aaa-4d72-be6a-aa37ae64d658,42
30681,3f4e3a4c-beec-4753-bc2c-a2c1b31884f5,NomRef,1939,6e933581-2030-4c68-81ab-15262b9f8890,42
30992,5e9ee305-42f7-4e96-9c68-d758c0e657c1,NomRef,2789,cd938e3a-2f19-4d6b-9d06-148a544995e4,42
30412,5c3fccfb-4011-4abf-835b-0aad18fb5eed,NomRef,2366,d550fb16-31a7-4ef7-ad03-1eed8af599ce,42
25383,8aeaf2a2-9c19-4826-b6f4-49ea433668b2,NomRef,583,62c1898d-06f0-4cc6-97a8-69553509adfa,48
28974,cbc58390-39d3-4f31-b5da-861d124159be,NomRef,2360,4a9889cd-d051-4dc1-8242-d8bffa0ac1d7,42
31837,28333058-4db2-46fd-ae1a-5a0ce5273276,NomRef,3439,9a44c92b-683a-427d-96f4-be5e0e872488,25
32505,01e1036e-7976-495a-9840-d04eb713c3e7,NomRef,3992,e6b00825-ffac-422b-b053-e9a747ec7968,25
30962,e2addcd3-2ed7-4b01-b938-9a1a02dc642d,NomRef,2921,69f2da98-1de8-46b0-9b6f-c1c5b1b31d59,42
34640,ba6107ba-8122-469f-99b5-bb48c99f6be8,TaxAccRef,2168,409b6a53-e72e-4b60-bf82-f62c2eff6424,42
37104,203656fb-2731-4fac-b9ae-c49bb82f1997,TaxAccRef,2289,47bbcb87-97b3-4412-9783-96a1e949c370,42
28432,d408c83f-551c-4bff-9d45-b5a416edf8ca,NomRef,1689,3f669c17-232f-4b70-b614-f8ff9a3ad55d,42
28733,130abd51-e7a3-48c9-b248-2104b70273c4,NomRef,2249,9727509d-8d18-482e-ac28-1f504d1cf859,42
34349,b559e128-700e-4c6e-bdf3-cc91ca2c97a9,TaxAccRef,1557,b4f792ed-b3f7-4114-be84-b13ec128956d,42
35741,6ae7341f-eb66-4dd9-950f-33678d67ee79,TaxAccRef,1494,79144921-54fe-4738-9d98-47c10f195956,42
31540,64191822-e762-4aff-9d47-82c8f4cc0044,NomRef,3161,b6b98f61-9b06-447b-a37b-99db7327405b,25
30448,d0f9ef45-7762-467c-91c0-fbb72b8c3450,NomRef,1488,f3be237a-650f-423e-8ef7-e36004ba6b5c,42
24960,efdd9573-0995-4d6f-86ca-71d7f25c324f,NomRef,217,7acf544e-5aef-4a6d-97b1-0b576b4d81af,48
37122,13faa76e-c779-4a1a-8f50-2335bb52ef42,TaxAccRef,2248,26089fe4-2d93-4618-a8a9-8308f597c083,42
26698,1630f801-9aaa-4546-ab16-894bf5f2c6c8,NomRef,1510,721b346f-5b58-404b-97a1-c6151c3e1387,42
37863,8835af9a-fdfb-4865-9eb2-b2bedebc2ebe,TaxAccRef,1632,f78d3117-7942-4dc7-82ab-da66f34314bb,42
33330,82b34be3-e81a-41cb-a038-fc06a1300d57,TaxAccRef,1636,e5824e4a-0d79-44c1-9178-2311259ba9c4,42
30858,1bb7d665-58b8-48a4-b370-d552b7a78575,NomRef,2282,adc75058-0c67-4132-b589-345bd1753a91,42
32031,72ce6926-0694-42b0-b781-f8878f43ba8e,NomRef,3609,7995ecc7-0a4f-430e-b94c-89448f872798,25
29971,2ccf243d-f4ad-43be-abb1-8dae098858c1,NomRef,2636,0fd7e71c-c7a6-4269-b22e-26901875ad58,42
26692,87b8a9d8-9453-41db-a868-ece7fca86f24,NomRef,1587,0cae7d33-f638-414d-8b4b-03a650a3f49e,42
